id,created_at,user_query,status,final_response,metadata,content,updated_at
b43c9b19-126c-4411-94dc-aea31f223270,2025-12-12 21:27:49.165585+00,Quantos deputados tem o Rio de Janeiro?,completed,"## 🏛️ Deputados Federais pelo Rio de Janeiro

O estado do Rio de Janeiro possui **45 deputados federais** na 57ª legislatura (2023-2027), distribuídos da seguinte forma por partido:

### PL (8 deputados)
- Altineu Côrtes
- Carlos Jordy
- Chris Tonietto
- Delegado Ramagem
- Helio Lopes
- Roberto Monteiro Pai
- Soraya Santos
- Sóstenes Cavalcante

### UNIÃO (6 deputados)
- Dani Cunha
- Daniela do Waguinho
- Juninho do Pneu
- Marcos Soares
- Murillo Gouvea
- Ricardo Abrão

### REPUBLICANOS (4 deputados)
- Jorge Braz
- Luciano Vieira
- Luis Carlos Gomes
- Marcelo Crivella

### PT (4 deputados)
- Benedita da Silva
- Dimas Gadelha
- Lindbergh Farias
- Reimont

### PSOL (4 deputados)
- Chico Alencar
- Pastor Henrique Vieira
- Talíria Petrone
- Tarcísio Motta

### PSD (3 deputados)
- Caio Vianna
- Hugo Leal
- Pedro Paulo

### PP (3 deputados)
- Bebeto
- Doutor Luizinho
- Luiz Antonio Corrêa

### PDT (2 deputados)
- Marcos Tavares
- Max Lemos

### PCdoB (2 deputados)
- Enfermeira Rejane
- Jandira Feghali

### MDB (2 deputados)
- Gutemberg Reis
- Otoni de Paula

### Outros Partidos (7 deputados)
- Aureo Ribeiro (SOLIDARIEDADE)
- Bandeira de Mello (PSB)
- Julio Lopes (PP)
- Luiz Lima (NOVO)
- Sargento Portugal (PODE)

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
b49a164c-160a-4ba0-89c7-deaac4fdb33d,2025-12-14 15:12:54.683385+00,Quais os discursos do eduardo bolsonaro em 2025?,completed,"## 🎤 Discursos de Eduardo Bolsonaro em 2025

**Total:** 1 discurso

### Principais Temas:
1. Norte: 1 discurso (100%)

### Palavras-chave mais frequentes: 
norte, brasil, vamos, presidente, americano, bolsonaro, estados, unidos, agora, agencia, dinheiro, congresso, sera, presidencia, atras

### Discursos Destacados:

#### Pela Ordem - 04/02/2025
**Resumo:** Discurso sobre um suposto escândalo envolvendo o State Department dos EUA e financiamento para aparato de censura no Brasil. Eduardo Bolsonaro menciona Mike Benz, um servidor que estaria revelando informações sobre a USAID (Agência para o Desenvolvimento Internacional) e sua atuação no Brasil.

**Palavras-chave:** norte, brasil, vamos, presidente, americano

**Observações:**
- O discurso foi proferido durante a Ordem do Dia
- Aborda temas relacionados a política internacional, especialmente EUA e Brasil
- Foca em alegações sobre censura e financiamento internacional

---

**Fonte:** Câmara dos Deputados

Nota: O resumo apresenta um único discurso em 2025, realizado em 04 de fevereiro, com foco em questões internacionais e alegações sobre censura.
",{},,2025-12-14 15:13:21.009872+00
b66deced-3925-49ba-84ad-ac3d9799d600,2025-11-25 11:27:09.712956+00,Quais os deputados de alagoas ?,completed,"# Deputados Federais de Alagoas

Alagoas possui **9 deputados federais** na atual legislatura da Câmara dos Deputados. São eles:

## Lista Completa

| Deputado | Partido |
|----------|---------|
| **Alfredo Gaspar** | UNIÃO |
| **Arthur Lira** | PP |
| **Daniel Barbosa** | PP |
| **Delegado Fabio Costa** | PP |
| **Isnaldo Bulhões Jr.** | MDB |
| **Luciano Amaral** | PSD |
| **Marx Beltrão** | PP |
| **Paulão** | PT |
| **Rafael Brito** | MDB |

## Distribuição Partidária

- **PP (Progressistas)**: 4 deputados
- **MDB**: 2 deputados  
- **UNIÃO**: 1 deputado
- **PSD**: 1 deputado
- **PT**: 1 deputado

**Destaque:** Arthur Lira (PP) é o atual presidente da Câmara dos Deputados, sendo uma das figuras mais influentes da política nacional.

---

*Fonte: Dados oficiais da Câmara dos Deputados*",{},,2025-12-13 00:29:03.412652+00
b836d4ba-5c5e-43bb-88fa-b3fe7762dc62,2025-12-12 19:52:59.450775+00,Quais os deputados do rio grande do norte?,completed,"## 📋 Deputados Federais do Rio Grande do Norte

Encontrei **8 deputados** no Rio Grande do Norte:

### Benes Leocádio
- **Partido:** UNIÃO

### Carla Dickson
- **Partido:** UNIÃO

### Fernando Mineiro
- **Partido:** PT

### General Girão
- **Partido:** PL

### João Maia
- **Partido:** PP

### Natália Bonavides
- **Partido:** PT

### Robinson Faria
- **Partido:** PP

### Sargento Gonçalves
- **Partido:** PL

---

**Composição por partido:**

- **UNIÃO:** 2 deputados
- **PT:** 2 deputados
- **PL:** 2 deputados
- **PP:** 2 deputados

---

**Fonte:** Câmara dos Deputados

Para obter mais detalhes sobre qualquer um destes deputados, como biografia, contatos ou atuação parlamentar, basta perguntar pelo nome específico.",{},,2025-12-13 00:29:03.412652+00
b83aa92c-fa51-46a5-8e19-d993b8b922df,2025-11-26 18:23:38.858704+00,Quais as leys sobre o aborto?,completed,"# 🏛️ Resposta Final sobre Leis de Aborto

Oi! Sobre o tema aborto no Brasil, encontrei **61 projetos de lei em tramitação** na Câmara dos Deputados. Há uma clara divisão: alguns projetos **restringem** o aborto (como proibição após 22 semanas ou classificação como crime hediondo), enquanto outros **ampliam direitos** (como garantir acesso irrestrito ao aborto legal ou criar crime para quem impede o aborto legal).

**O ponto crucial:** a legislação atual do Código Penal permite aborto apenas em **3 casos específicos** (risco de vida da mãe, gravidez por estupro e, desde 2012, anencefalia). Os projetos em discussão buscam ou endurecer essas regras ou flexibilizá-las, mas **nenhum foi aprovado como lei definitiva** ainda.

**Quer saber mais sobre:** um projeto específico, a legislação vigente atual, ou como esses debates estão avançando no Congresso? ",{},,2025-12-13 00:29:03.412652+00
b8612e14-1037-4c01-81c2-53a5058b4495,2025-11-26 16:52:29.555909+00,Quais as principais despesas do deputado nicolas ferreira?,pending,,{},,2025-12-13 00:29:03.412652+00
b88b62b1-6403-4061-b3e4-b0845169948e,2025-12-12 16:15:13.508333+00,proposicoes de ia em 2025?,pending,,{},,2025-12-13 00:29:03.412652+00
b89c3e07-d156-4079-a6a8-df32c9130caa,2025-11-26 18:06:49.964726+00,Quais as leys sobre o aborto?,completed,"# 📋 O Que Você Precisa Saber Sobre as Leis de Aborto no Brasil

Olá! Vou resumir isso para você de forma clara.

**O CENÁRIO ATUAL:** O aborto é **crime no Brasil**, mas tem **3 exceções legais** onde é permitido: risco de vida da gestante, gravidez por estupro e anencefalia fetal (feto sem cérebro). Fora disso, pode gerar prisão de 1 a 3 anos.

**O QUE ESTÁ ACONTECENDO AGORA:** Tem muita pressão política dos dois lados. De um lado, projetos **restritivos** (tipo o PL 1904/2024, que quer aumentar penas para até 20 anos). Do outro, projetos **protetivos** (como o PL 2520/2024, que quer garantir acesso ao aborto legal no SUS). Tem também propostas sobre notificação policial obrigatória e restrições à procedimentos específicos.

**NA PRÁTICA:** A lei continua a mesma há décadas, mas o Congresso está bem dividido no debate. Qualquer mudança vai ser polêmica e demorada. Se você quer saber mais sobre um projeto específico, qual o número dele?",{},,2025-12-13 00:29:03.412652+00
b96809ba-de98-4f90-b700-8a8ca638f266,2025-12-09 00:40:59.035638+00,QuAL O DEPUTADO DE ALAGOAS QUE GASTOU MAIS COM PASSAGEM AEREA?,pending,,{},,2025-12-13 00:29:03.412652+00
baa28d9f-2b58-4a53-8c30-d1811e9e1b99,2025-12-13 01:07:37.537821+00,Quantos deputados tem o Rio de Janeiro?,completed,"## 👤 Deputados Federais do Rio de Janeiro

Encontrei **45 deputados federais** pelo Rio de Janeiro na Câmara dos Deputados.

---

### Altineu Côrtes
- **Partido:** PL

### Aureo Ribeiro
- **Partido:** SOLIDARIEDADE

### Bandeira de Mello
- **Partido:** PSB

### Bebeto
- **Partido:** PP

### Benedita da Silva
- **Partido:** PT

### Caio Vianna
- **Partido:** PSD

### Carlos Jordy
- **Partido:** PL

### Chico Alencar
- **Partido:** PSOL

### Chris Tonietto
- **Partido:** PL

### Dani Cunha
- **Partido:** UNIÃO

### Daniela do Waguinho
- **Partido:** UNIÃO

### Delegado Ramagem
- **Partido:** PL

### Dimas Gadelha
- **Partido:** PT

### Doutor Luizinho
- **Partido:** PP

### Enfermeira Rejane
- **Partido:** PCdoB

### General Pazuello
- **Partido:** PL

### Gutemberg Reis
- **Partido:** MDB

### Helio Lopes
- **Partido:** PL

### Hugo Leal
- **Partido:** PSD

### Jandira Feghali
- **Partido:** PCdoB

### Jorge Braz
- **Partido:** REPUBLICANOS

### Julio Lopes
- **Partido:** PP

### Juninho do Pneu
- **Partido:** UNIÃO

### Laura Carneiro
- **Partido:** PSD

### Lindbergh Farias
- **Partido:** PT

### Luciano Vieira
- **Partido:** REPUBLICANOS

### Luis Carlos Gomes
- **Partido:** REPUBLICANOS

### Luiz Antonio Corrêa
- **Partido:** PP

### Luiz Lima
- **Partido:** NOVO

### Marcelo Crivella
- **Partido:** REPUBLICANOS

### Marcos Soares
- **Partido:** UNIÃO

### Marcos Tavares
- **Partido:** PDT

### Max Lemos
- **Partido:** PDT

### Murillo Gouvea
- **Partido:** UNIÃO

### Otoni de Paula
- **Partido:** MDB

### Pastor Henrique Vieira
- **Partido:** PSOL

### Pedro Paulo
- **Partido:** PSD

### Reimont
- **Partido:** PT

### Ricardo Abrão
- **Partido:** UNIÃO

### Roberto Monteiro Pai
- **Partido:** PL

### Sargento Portugal
- **Partido:** PODE

### Soraya Santos
- **Partido:** PL

### Sóstenes Cavalcante
- **Partido:** PL

### Talíria Petrone
- **Partido:** PSOL

### Tarcísio Motta
- **Partido:** PSOL

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 01:08:02.913736+00
baa6e491-740c-4a7e-a565-8cb8ac9f98dd,2025-11-25 12:23:44.444741+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
bac3168d-4e8c-4b30-9bbe-3127811a8e7f,2025-12-13 00:40:43.499289+00,Quais deputados representam o Amazonas?,pending,,{},,2025-12-13 00:40:43.499289+00
bb0abb31-ac0e-49ff-bc31-eb377ef027d0,2025-12-01 01:32:08.88921+00,deputados do psd?,completed,"Os relatórios dos agentes informam que o PSD possui 46 deputados federais, listando-os em ordem alfabética e detalhando a distribuição por estado. A resposta está completa e precisa.

**Deputados do PSD:**

Segundo dados da Câmara dos Deputados, o PSD possui atualmente 46 deputados federais. Aqui está a lista completa em ordem alfabética:

1. Antonio Brito (BA)
2. Átila Lins (AM)
3. Caio Vianna (RJ)
4. Carlos Sampaio (SP)
5. Castro Neto (PI)
6. Célio Studart (CE)
7. Cezinha de Madureira (SP)
8. Danrlei de Deus Hinterholz (RS)
9. Delegada Katarina (SE)
10. Diego Andrade (MG)
11. Diego Coronel (BA)
12. Domingos Neto (CE)
13. Dr. Ismael Alexandrino (GO)
14. Fabio Reis (SE)
15. Gabriel Nunes (BA)
16. Gilberto Nascimento (SP)
17. Hugo Leal (RJ)
18. Igor Timo (MG)
19. Ismael (SC)
20. Josivaldo JP (MA)
21. Júlio Cesar (PI)
22. Júnior Ferrari (PA)
23. Laura Carneiro (RJ)
24. Luciano Alves (PR)
25. Luciano Amaral (AL)
26. Luisa Canziani (PR)
27. Luiz Fernando Faria (MG)
28. Luiz Gastão (CE)
29. Luiz Nishimori (PR)
30. Marcos Aurélio Sampaio (PI)
31. Misael Varella (MG)
32. Otto Alencar Filho (BA)
33. Paulo Litro (PR)
34. Paulo Magalhães (BA)
35. Pedro Paulo (RJ)
36. Raimundo Santos (PA)
37. Reinhold Stephanes (PR)
38. Ribamar Silva (SP)
39. Rodrigo Estacho (PR)
40. Sargento Fahur (PR)
41. Saulo Pedroso (SP)
42. Sérgio Brito (BA)
43. Sidney Leite (AM)
44. Stefano Aguiar (MG)
45. Tiririca (SP)
46. Zé Haroldo Cathedral (RR)

**Distribuição por estado:**

*   **PR:** 7 deputados
*   **SP:** 7 deputados
*   **BA:** 6 deputados
*   **MG:** 5 deputados
*   **RJ:** 4 deputados
*   **PI:** 3 deputados
*   **CE:** 3 deputados
*   **AM:** 2 deputados
*   **PA:** 2 deputados
*   **SE:** 2 deputados
*   Demais estados (AL, GO, MA, RR, RS, SC): 1 deputado cada",{},,2025-12-13 00:29:03.412652+00
bc1056bc-0d83-472b-bd5a-c863d8557b5a,2025-12-09 02:16:21.921992+00,quais as deputadas do sul?,pending,,{},,2025-12-13 00:29:03.412652+00
bd320e20-5b06-46ec-8ca4-e6f8fbc699f3,2025-12-12 06:56:45.119688+00,Quais são os PLs sobre inteligência artificial tramitando em 2024?,pending,,{},,2025-12-13 00:29:03.412652+00
bda4b2b7-a59a-4eb6-9cc3-67e7b8d891fe,2025-12-12 08:27:01.655106+00,Quais proposições sobre saúde o deputado Nikolas Ferreira apresentou em 2024 e quanto ele gastou nesse período?,pending,,{},,2025-12-13 00:29:03.412652+00
bdb1d711-43cc-4b43-b9c9-00642f09c034,2025-12-12 19:23:07.111607+00,Quais as leis sobre o aborto?,completed,"## 📜 Proposições sobre Aborto

Encontrei **38 proposições** sobre aborto tramitando na Câmara:

---

### PL 883/2022
- **Ementa:** Altera o Código Civil para incluir disposições referentes ao direito do nascituro e cria, no Código Penal, o crime de incitação ao aborto.

---

### PL 183/2023
- **Ementa:** Altera a Lei nº 8.080 sobre procedimento de justificação e autorização do aborto em caso de estupro.

---

### PL 301/2023
- **Ementa:** Altera a Lei nº 8.080 sobre procedimentos para realização de aborto em caso de estupro.

---

### PDL 23/2023
- **Ementa:** Susta portaria sobre atenção à saúde em casos de abortamento.

---

### PL 998/2023
- **Ementa:** Cria tipo penal de impedimento de realização de aborto legal.

---

### PL 1003/2023
- **Ementa:** Aumenta penas dos crimes de aborto (arts. 124 a 126 do Código Penal).

---

### PL 1344/2023
- **Ementa:** Institui enfermarias exclusivas para mulheres em situação de abortamento.

---

### PL 1819/2023
- **Ementa:** Assegura assistência psicológica às mulheres em casos de aborto.

---

### PL 2490/2023
- **Ementa:** Institui protocolo ""OUÇA O CORAÇÃO. NÃO ABORTE"" antes de aborto legal.

---

### PL 2494/2023
- **Ementa:** Dispõe sobre qualificadora no crime de aborto sem consentimento.

---

### PL 4307/2023
- **Ementa:** Dispõe sobre proibição da interrupção voluntária da gravidez.

---

### PL 4469/2023
- **Ementa:** Agrava penas do aborto e inclui no rol de crimes hediondos.

---

### PL 4891/2023
- **Ementa:** Altera Código Penal e Lei dos Crimes Hediondos.

---

### PL 4979/2023
- **Ementa:** Aumenta pena para crime de aborto e inclui como crime hediondo.

---

### PL 5013/2023
- **Ementa:** Banimento de contas que promovam aborto online.

---

### PL 5194/2023
- **Ementa:** Reconhece direito à objeção de consciência médica para não realizar aborto.

---

### PL 5371/2023
- **Ementa:** Aumenta penas dos crimes de aborto.

---

### PL 5682/2023
- **Ementa:** Aumenta penas dos crimes de aborto.

---

### PDL 20/2024
- **Ementa:** Susta nota técnica sobre atenção ao abortamento.

---

### PL 636/2024
- **Ementa:** Institui apoio psicológico em casos de aborto espontâneo.

---

### PL 1031/2024
- **Ementa:** Obriga informações sobre aborto legal nos serviços públicos.

---

### PDL 111/2024
- **Ementa:** Susta resolução sobre assistolia fetal em casos de aborto legal.

---

### PL 1096/2024
- **Ementa:** Proíbe procedimento de assistolia fetal.

---

### PL 1152/2024
- **Ementa:** Obriga notificação de abortos ao Ministério da Saúde.

---

### PL 1249/2024
- **Ementa:** Moderniza proibição legal do aborto com isenção de punibilidade.

---

### PL 1904/2024
- **Ementa:** Acresce parágrafos aos artigos sobre aborto no Código Penal.

---

### PL 1920/2024
- **Ementa:** Proíbe aborto após 22ª semana de gestação.

---

### PL 1958/2024
- **Ementa:** Proíbe assistolia fetal em casos de interrupção legal.

---

### PL 2499/2024
- **Ementa:** Obriga notificação policial em casos de aborto por estupro.

---

### PL 2520/2024
- **Ementa:** Dispõe sobre aborto legal em serviços públicos de saúde.

---

### PL 2521/2024
- **Ementa:** Obriga informar sobre possibilidade de aborto em caso de estupro.

---

### PL 2832/2024
- **Ementa:** Agrava penas de aborto sem consentimento e estupro.

---

### PL 3797/2024
- **Ementa:** Institui ""bolsa vida"" para adoção em casos de aborto.

---

### PL 3974/2024
- **Ementa:** Institui Programa de Atenção ao Aborto Legal.

---

### PL 4109/2024
- **Ementa:** Institui ""dezembro branco"" para prevenção do aborto.

---

### PL 820/2025
- **Ementa:** Concede anistia para crimes de aborto.

---

### PL 1695/2025
- **Ementa:** Obriga notificação policial em aborto por estupro.

---

### PL 3102/2025
- **Ementa:** Obriga cartazes sobre riscos do aborto em estabelecimentos de saúde.

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
be51de8f-53d9-4edc-bae0-8bbaeda376b1,2025-11-26 17:56:14.456772+00,quais as despesas do deputaddo Paulão?,pending,,{},,2025-12-13 00:29:03.412652+00
c24235e9-dba2-4054-9785-25460f863915,2025-12-12 15:52:24.226132+00,Proposições sobre IA em 2025,pending,,{},,2025-12-13 00:29:03.412652+00
c36e9a1f-45a9-4268-8ec9-239d447b40f2,2025-12-13 23:20:35.103711+00,de que fala paulão?,completed,"## 👤 Paulão (PT/AL): Atuação em 2024 e 2025

O deputado Paulão, do Partido dos Trabalhadores por Alagoas, tem uma atuação parlamentar marcada por proposições e discursos focados em temas sociais, políticos e de direitos humanos, com forte defesa da democracia e críticas a setores da oposição.

---

### 📜 Proposições em 2024

Em 2024, Paulão apresentou **10 proposições**, destacando-se:

#### REQ 428/2024 - Frente Parlamentar em Defesa das Universidades Públicas
- **Objetivo:** Instituir uma Frente Parlamentar para defender universidades públicas.
- **Data:** 27/02/2024

#### PEC 6/2024 - Previdência
- **Ementa:** Alterações em regras constitucionais previdenciárias.
- **Data:** 05/03/2024

#### REQ 725/2024 - Sessão Solene sobre 60 Anos do Golpe Militar
- **Objetivo:** Realizar sessão solene alusiva aos 60 anos do golpe militar.
- **Data:** 13/03/2024

#### PL 1875/2024 - Auxílio à Agricultura Familiar
- **Ementa:** Medidas emergenciais para agricultura familiar após evento climático no Rio Grande do Sul.
- **Data:** 15/05/2024

#### PEC 20/2024 - Calamidade no Rio Grande do Sul
- **Objetivo:** Regime extraordinário fiscal para reconstrução do RS após calamidade.
- **Data:** 21/05/2024

**Foco das proposições:** Educação (universidades públicas), memória histórica (referência ao golpe militar), auxílio social (agricultura familiar) e apoio a regiões em calamidade.

---

### 🎤 Discursos

#### **Discursos em 2024**

Paulão realizou **42 discursos** em 2024.

**Principais Temas:**
1. **Presidente:** 55% (23 discursos)
2. **Democracia:** 5% (2 discursos)
3. **Energia:** 2% (1 discurso)

**Palavras-chave mais frequentes:** presidente, brasil, alagoas, federal, lula, estado, revisão.

**Discursos Destacados:**
- **Direitos Humanos (10/12/2024):** Abordou a Declaração Universal dos Direitos Humanos, criticou articulações contra o Presidente Lula e mencionou sua atuação na Comissão de Direitos Humanos.
- **Reforma Tributária (18/12/2024):** Elogiou a aprovação da reforma, destacando a redução de burocracia e tributos da cesta básica.
- **Questões Raciais (19/12/2024):** Tratou das desigualdades raciais no Brasil, citando violência policial e usando a frase ""A carne mais barata do mercado é a negra"".
- **Energia e Políticas (11/12/2024):** Criticou fontes de energia como carvão e gás, defendendo renováveis como solar e eólica, questionando decisões do Senado.

#### **Último Discurso Registrado (09/12/2025)**

Paulão fez um discurso crítico sobre:
- Oposição à proposta de anistia para os envolvidos nos atos golpistas de 8 de janeiro.
- Críticas ao Senador Flávio Bolsonaro e denúncias contra o ex-Presidente Jair Bolsonaro, General Braga Netto e General Augusto Heleno.
- Defesa da democracia e postura contrária à ""anistia para bandidos"".
- Elogiou o deputado Glauber Braga e defendeu que o Congresso não deve conceder anistia.

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 23:21:52.224576+00
c4380b8d-37df-4bdd-a561-f6aa68db5929,2025-11-25 12:07:56.344082+00,Quais os deputados de sergipe ?,completed,"# Deputados Federais de Sergipe

Sergipe possui **8 deputados federais** em exercício na Câmara dos Deputados:

## Lista Completa

1. **Delegada Katarina** - PSD
2. **Fabio Reis** - PSD
3. **Gustinho Ribeiro** - REPUBLICANOS
4. **Icaro de Valmir** - PL
5. **João Daniel** - PT
6. **Rodrigo Valadares** - UNIÃO
7. **Thiago de Joaldo** - PP
8. **Yandra Moura** - UNIÃO

## Perfil da Bancada

A representação sergipana na Câmara é predominantemente de **centro-direita e direita**, com 7 dos 8 deputados pertencentes a partidos dessa orientação política:

- **PSD e UNIÃO**: 2 deputados cada
- **REPUBLICANOS, PL e PP**: 1 deputado cada
- **PT** (centro-esquerda): 1 deputado

Essa composição reflete a força das bases políticas tradicionais e conservadoras no estado de Sergipe.",{},,2025-12-13 00:29:03.412652+00
c5c67a7c-8fe9-4550-ac78-d891e4ee1aad,2025-11-26 12:00:25.721862+00,Quais os deputados de rondonia ?,completed,"# Deputados Federais de Rondônia

Rondônia possui **8 deputados federais** na Câmara dos Deputados:

## Lista Completa:

1. **Coronel Chrisóstomo** - PL
2. **Cristiane Lopes** - UNIÃO
3. **Dr. Fernando Máximo** - UNIÃO  
4. **Lucio Mosquini** - MDB
5. **Maurício Carvalho** - UNIÃO
6. **Rafael Fera** - PODEMOS
7. **Silvia Cristina** - PP
8. **Thiago Flores** - REPUBLICANOS

## Composição por Partido:

- **UNIÃO**: 3 deputados (maior bancada)
- **PL, MDB, PODEMOS, PP e REPUBLICANOS**: 1 deputado cada

---

**Observação:** A bancada possui perfil predominantemente de centro-direita, com duas representantes femininas (Cristiane Lopes e Silvia Cristina).

Precisa de informações específicas sobre algum desses deputados ou sobre a atuação da bancada?",{},,2025-12-13 00:29:03.412652+00
c72823df-92b8-4c00-8f36-df5dc26990d8,2025-12-12 06:50:36.519693+00,Quais são os PLs sobre inteligência artificial tramitando em 2024?,pending,,{},,2025-12-13 00:29:03.412652+00
c899e5ba-99cd-4bd3-85ca-72ece857ac46,2025-12-12 20:37:04.140388+00,quais as leis sobre anistia?,completed,"## 📜 Proposições sobre Anistia

Encontrei **59 proposições** relacionadas à anistia. As principais são:

---

### PL 6261/2025 - Lei Faria Lima - Contra Crimes Financeiros

**Ementa:** Lei Faria Lima - Contra Crimes Financeiros - Endurece penas para crimes contra fundos previdenciários

**Status:** Em tramitação

---

### PL 2850/2025 - Anistia de sanções administrativas ambientais no Acre

**Ementa:** Anistia de sanções administrativas ambientais no Acre

**Status:** Em tramitação

---

### PL 2114/2025 - Anistia dívidas de empréstimos consignados de aposentados (2016-2024)

**Ementa:** Anistia dívidas de empréstimos consignados de aposentados (2016-2024)

**Status:** Em tramitação

---

### PL 1983/2025 - Anistia para condenados por eventos de 8 de janeiro de 2023

**Ementa:** Anistia para condenados por eventos de 8 de janeiro de 2023

**Status:** Em tramitação

---

### PL 1815/2025 - Diretrizes para anistia proporcional aos eventos de 8 de janeiro

**Ementa:** Diretrizes para anistia proporcional aos eventos de 8 de janeiro

**Status:** Em tramitação

---

### PL 1335/2025 - Veda anistia a crimes contra o Estado Democrático de Direito

**Ementa:** Veda anistia a crimes contra o Estado Democrático de Direito

**Status:** Em tramitação

---

### PL 820/2025 - Anistia para mulheres condenadas por aborto

**Ementa:** Anistia para mulheres condenadas por aborto

**Status:** Em tramitação

---

### PL 4766/2024 - Anistia para bombeiros militares do RJ (concurso 2002)

**Ementa:** Anistia para bombeiros militares do RJ (concurso 2002)

**Status:** Em tramitação

---

### PL 3911/2024 - Anistia dívidas de projetos de irrigação da CODEVASF e DNOCS

**Ementa:** Anistia dívidas de projetos de irrigação da CODEVASF e DNOCS

**Status:** Em tramitação

---

### PL 3128/2024 - Anistia infrações de trânsito em ajuda humanitária ao RS

**Ementa:** Anistia infrações de trânsito em ajuda humanitária ao RS

**Status:** Em tramitação

---

### PL 2954/2024 - Anistia dívida do Rio Grande do Sul

**Ementa:** Anistia dívida do Rio Grande do Sul

**Status:** Em tramitação

---

### PL 1536/2024 - Remissão de dívidas rurais no RS devido a eventos climáticos

**Ementa:** Remissão de dívidas rurais no RS devido a eventos climáticos

**Status:** Em tramitação

---

### PL 1454/2024 - Altera Código Florestal sobre infrações e anistia ambiental

**Ementa:** Altera Código Florestal sobre infrações e anistia ambiental

**Status:** Em tramitação

---

### PL 5847/2023 - Anistia relacionada a manifestações sobre sistema eleitoral

**Ementa:** Anistia relacionada a manifestações sobre sistema eleitoral

**Status:** Em tramitação

---

### PL 5643/2023 - Anistia para condenados pelos eventos de 8 de janeiro

**Ementa:** Anistia para condenados pelos eventos de 8 de janeiro

**Status:** Em tramitação

---

### PL 3317/2023 - Anistia para condenados por ilícitos eleitorais (2016-2023)

**Ementa:** Anistia para condenados por ilícitos eleitorais (2016-2023)

**Status:** Em tramitação

---

### PL 3078/2023 - Anistia infrações sanitárias durante a pandemia

**Ementa:** Anistia infrações sanitárias durante a pandemia

**Status:** Em tramitação

---

### PL 2768/2023 - Anistia para ex-Deputado Daniel Silveira

**Ementa:** Anistia para ex-Deputado Daniel Silveira

**Status:** Em tramitação

---

### PL 928/2023 - Anistia encargos de empréstimos do Bolsa Família

**Ementa:** Anistia encargos de empréstimos do Bolsa Família

**Status:** Em tramitação

---

### PL 237/2023 - Anistia dívidas do FIES devido à pandemia

**Ementa:** Anistia dívidas do FIES devido à pandemia

**Status:** Em tramitação

---

### PL 2954/2022 - Anistia relacionada a manifestações pós-eleições

**Ementa:** Anistia relacionada a manifestações pós-eleições

**Status:** Em tramitação

---

### PL 2174/2022 - Anistia multas ambientais para produtores rurais

**Ementa:** Anistia multas ambientais para produtores rurais

**Status:** Em tramitação

---

### PL 1975/2022 - Anistia dívidas FIES em troca de serviços públicos

**Ementa:** Anistia dívidas FIES em troca de serviços públicos

**Status:** Em tramitação

---

### PL 1121/2022 - Anistia débitos tributários de instituições filantrópicas de saúde

**Ementa:** Anistia débitos tributários de instituições filantrópicas de saúde

**Status:** Em tramitação

---

### PL 1045/2022 - Anistia dívidas do Pronampe durante a pandemia

**Ementa:** Anistia dívidas do Pronampe durante a pandemia

**Status:** Em tramitação

---

**Observação:** Há outras proposições relacionadas a temas específicos como dívidas fiscais, infrações trabalhistas e casos particulares.

**Fonte:** Câmara dos Deputados
",{},,2025-12-13 00:29:03.412652+00
c8d158fb-d07a-4fba-b9af-7890dd04b6ec,2025-11-25 20:29:57.421252+00,Quais os deputados de rondonia ?,completed,"# Deputados Federais de Rondônia

Os **8 deputados federais** que representam Rondônia na Câmara dos Deputados são:

1. **Coronel Chrisóstomo** - PL
2. **Cristiane Lopes** - UNIÃO
3. **Dr. Fernando Máximo** - UNIÃO
4. **Lucio Mosquini** - MDB
5. **Maurício Carvalho** - UNIÃO
6. **Rafael Fera** - PODEMOS
7. **Silvia Cristina** - PP (Progressistas)
8. **Thiago Flores** - REPUBLICANOS

---

## Destaques da Bancada:

🔹 **Maior partido**: UNIÃO Brasil, com 3 deputados (37,5% da bancada)

🔹 **Representação feminina**: 2 deputadas (25% da bancada) - Cristiane Lopes e Silvia Cristina

🔹 **Perfil político**: A bancada tem composição predominantemente de **centro-direita e direita**, refletindo o perfil conservador do eleitorado rondoniense, com forte influência do agronegócio e pautas de segurança pública.

---

💡 **Quer saber mais?** Posso fornecer informações sobre atuação, votações ou projetos de lei de algum deputado específico.",{},,2025-12-13 00:29:03.412652+00
c9dd4970-95c9-4736-9140-2aebf4fb3207,2025-12-15 21:57:47.942285+00,Quantos deputados tem o Rio de Janeiro?,completed,"## 👤 Deputados Federais do Rio de Janeiro

O Rio de Janeiro possui **45 deputados federais** na 57ª legislatura (2023-2027), representando uma diversidade de partidos.

### Nomes Destacados:
- Altineu Côrtes (PL)
- Benedita da Silva (PT)
- Chico Alencar (PSOL)
- General Pazuello (PL)
- Jandira Feghali (PCdoB)
- Lindbergh Farias (PT)
- Pastor Henrique Vieira (PSOL)
- Talíria Petrone (PSOL)

---

**Fonte:** Câmara dos Deputados",{},,2025-12-15 21:58:06.509938+00
